class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
youtube_dl.extractor.hitbox.HitboxIE,2,1,1,1,0,1,1,0,0,0,0
youtube_dl.extractor.hitbox.HitboxLiveIE,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.downloader.hls.HlsFD,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.extractor.hornbunny.HornBunnyIE,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.extractor.hotnewhiphop.HotNewHipHopIE,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.extractor.hotstar.HotStarIE,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.extractor.howstuffworks.HowStuffWorksIE,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.extractor.howcast.HowcastIE,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.downloader.http.HttpFD,2,1,1,1,0,1,1,0,0,0,0
youtube_dl.downloader.fragment.HttpQuietDownloader,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.downloader.external.HttpieFD,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.extractor.huffpost.HuffPostIE,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.extractor.hypem.HypemIE,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.extractor.ign.IGNIE,3,1,2,1,0,1,2,0,0,0,0
youtube_dl.extractor.iprima.IPrimaIE,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.utils.ISO3166Utils,0,0,0,0,0,0,0,0,0,0,0
youtube_dl.utils.ISO639Utils,0,0,0,0,0,0,0,0,0,0,0
youtube_dl.extractor.iconosquare.IconosquareIE,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.extractor.imdb.ImdbIE,1,1,0,1,0,1,0,0,0,0,0
youtube_dl.extractor.imdb.ImdbListIE,1,1,0,1,0,1,0,0,0,0,0
