class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
awscli.table.Styler,2,1,1,1,0,0,1,0,0,1,0
awscli.customizations.emr.exceptions.SubnetAndAzValidationError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.configservice.subscribe.SubscribeCommand,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.subcommands.SyncCommand,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.codedeploy.systems.System,2,0,2,0,0,0,2,0,0,0,0
awscli.formatter.TableFormatter,2,1,1,1,0,1,0,0,0,0,1
awscli.customizations.emr.addtags.TagsArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.fileinfo.TaskInfo,1,0,1,0,0,0,1,0,0,0,0
awscli.customizations.emr.terminateclusters.TerminateClusters,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.listclusters.TerminatedStateArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.formatter.TextFormatter,1,1,0,1,0,1,0,0,0,0,0
awscli.argprocess.TooComplexError,0,0,0,0,0,0,0,0,0,0,0
awscli.clidocs.TopicDocumentEventHandler,2,2,0,2,0,1,0,0,0,1,0
awscli.help.TopicHelpCommand,2,1,1,1,0,1,0,0,0,0,1
awscli.help.TopicListerCommand,2,1,1,1,0,1,0,0,0,0,1
awscli.clidocs.TopicListerDocumentEventHandler,4,2,2,2,0,1,1,0,0,1,1
awscli.topictags.TopicTagDB,2,2,0,2,0,0,0,0,0,2,0
awscli.customizations.codedeploy.systems.Ubuntu,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.codedeploy.uninstall.Uninstall,1,1,0,1,0,1,0,0,0,0,0
awscli.arguments.UnknownArgumentError,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.emr.exceptions.UnknownCseProviderTypeError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.UnknownEncryptionTypeError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.UnknownIamEndpointError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.UnknownStepTypeError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.UnsupportedCommandWithReleaseError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.tasks.UploadCancelledError,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.s3.tasks.UploadPartTask,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.waiters.WaitCommand,2,1,1,1,0,1,0,0,0,0,1
awscli.customizations.waiters.WaiterCaller,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.waiters.WaiterCommandDocHandler,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.waiters.WaiterStateCommand,1,1,0,1,0,1,0,0,0,0,0
