class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
tests.unit.cloudformation.test_connection.TestCloudFormationUpdateStack,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationValidateTemplate,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudfront.test_connection.TestCloudFrontConnection,0,0,0,0,0,0,0,0,0,0,0
tests.integration.cloudhsm.test_cloudhsm.TestCloudHSM,0,0,0,0,0,0,0,0,0,0,0
tests.unit.cloudsearch.test_connection.TestCloudSearchCreateDomain,0,0,0,0,0,0,0,0,0,0,0
tests.unit.cloudsearch2.test_connection.TestCloudSearchCreateDomain,0,0,0,0,0,0,0,0,0,0,0
tests.integration.cloudtrail.test_cloudtrail.TestCloudTrail,0,0,0,0,0,0,0,0,0,0,0
tests.unit.ec2.cloudwatch.test_connection.TestCloudWatchConnection,0,0,0,0,0,0,0,0,0,0,0
tests.integration.logs.test_layer1.TestCloudWatchLogs,0,0,0,0,0,0,0,0,0,0,0
tests.integration.cloudformation.test_connection.TestCloudformationConnection,0,0,0,0,0,0,0,0,0,0,0
tests.integration.codedeploy.test_codedeploy.TestCodeDeploy,0,0,0,0,0,0,0,0,0,0,0
tests.integration.cognito.identity.test_cognito_identity.TestCognitoIdentity,1,1,0,1,0,1,0,0,0,0,0
tests.integration.cognito.sync.test_cognito_sync.TestCognitoSync,1,1,0,1,0,1,0,0,0,0,0
tests.unit.glacier.test_concurrent.TestConcurrentUploader,0,0,0,0,0,0,0,0,0,0,0
tests.unit.glacier.test_vault.TestConcurrentUploads,0,0,0,0,0,0,0,0,0,0,0
tests.integration.configservice.test_configservice.TestConfigService,0,0,0,0,0,0,0,0,0,0,0
tests.unit.ec2.test_connection.TestConnectToRegion,0,0,0,0,0,0,0,0,0,0,0
tests.unit.rds.test_snapshot.TestCopyDBSnapshot,0,0,0,0,0,0,0,0,0,0,0
