class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
mailpile.plugins.vcard_gnupg.PGPKeysImportAsVCards,1,1,0,1,0,1,0,0,0,0,0
mailpile.mailboxes.pop3.POP3Mailbox,0,0,0,0,0,0,0,0,0,0,0
mailpile.crypto.streamer.PartialDecryptingStreamer,1,1,0,1,0,1,0,0,0,0,0
mailpile.commands.Pipe,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.PluginError,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.PluginManager,0,0,0,0,0,0,0,0,0,0,0
mailpile.tests.test_plugin.PluginTest,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.plugins.Plugins,1,1,0,1,0,1,0,0,0,0,0
mailpile.mail_source.pop3.Pop3MailSource,0,0,0,0,0,0,0,0,0,0,0
mailpile.postinglist.PostingListContainer,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.search.Previous,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.contacts.Profile,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.contacts.ProfileVCard.ProfileVCardCommand,5,0,5,0,0,0,4,0,0,0,1
mailpile.commands.ProgramStatus,1,1,0,1,0,1,0,0,0,0,0
mailpile.commands.Quit,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.search.View.RawResult,0,0,0,0,0,0,0,0,0,0,0
mailpile.crypto.streamer.ReadLineIOFilter,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.compose.RelativeCompose,3,1,2,1,0,1,2,0,0,0,0
mailpile.plugins.contacts.RemoveContact,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.groups.RemoveGroup,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.contacts.RemoveProfile,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.contacts.RemoveVCard,1,1,0,1,0,1,0,0,0,0,0
mailpile.commands.RenderPage,2,1,1,1,0,1,1,0,0,0,0
mailpile.plugins.compose.Reply,1,1,0,1,0,1,0,0,0,0,0
mailpile.commands.Rescan,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.autotag.Retrain,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.vcard_mork.MorkImporter.Row,0,0,0,0,0,0,0,0,0,0,0
mailpile.commands.RunWWW,1,1,0,1,0,1,0,0,0,0,0
mailpile.smtp_client.SMTP,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.smtp_server.SMTPChannel,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.smtp_server.SMTPServer,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.smtp_server.SMTPWorker,0,0,0,0,0,0,0,0,0,0,0
mailpile.smtp_client.SMTP_SSL,0,0,0,0,0,0,0,0,0,0,0
mailpile.safe_popen.Safe_Pipe,0,0,0,0,0,0,0,0,0,0,0
mailpile.safe_popen.Safe_Popen,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.search.Search,9,1,8,1,0,1,8,0,0,0,0
mailpile.search_history.SearchHistory,0,0,0,0,0,0,0,0,0,0,0
mailpile.commands.SearchResults,2,0,2,0,0,0,1,0,0,0,1
mailpile.tests.gui.SeleniumScreenshotOnExceptionAspecter,1,1,0,1,0,0,0,0,0,1,0
mailpile.smtp_client.SendMailError,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.compose.Sendit,2,1,1,1,0,1,1,0,0,0,0
mailpile.auth.SetPassphrase,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.setup_magic.Setup,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.setup_magic.SetupConfigureKey,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.setup_magic.SetupCrypto,2,1,1,1,0,1,1,0,0,0,0
mailpile.plugins.setup_magic.SetupGetEmailSettings,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.setup_magic.SetupMagic,2,1,1,1,0,1,1,0,0,0,0
mailpile.plugins.setup_magic.SetupPassword,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.setup_magic.SetupProfiles,3,1,2,1,0,1,2,0,0,0,0
mailpile.plugins.setup_magic.SetupTestRoute,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.setup_magic.SetupWelcome,2,1,1,1,0,1,1,0,0,0,0
mailpile.mail_source.imap.SharedImapConn,1,1,0,1,0,0,0,0,0,1,0
mailpile.mail_source.imap.SharedImapMailbox,0,0,0,0,0,0,0,0,0,0,0
mailpile.crypto.mime.SignatureFailureError,0,0,0,0,0,0,0,0,0,0,0
mailpile.crypto.state.SignatureInfo,2,2,0,2,0,1,0,0,0,1,0
mailpile.vcard.SimpleVCard,1,0,1,0,0,0,1,0,0,0,0
mailpile.plugins.autotag_sb.SpamBayesTagger,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.autotag_sb.SpamBayesTrainer,1,1,0,1,0,1,0,0,0,0,0
mailpile.packing.StorageBackedData,2,0,2,0,0,0,2,0,0,0,0
mailpile.packing.StorageBackedLongs,1,1,0,1,0,1,0,0,0,0,0
mailpile.packing.StorageBackedSet,1,1,0,1,0,1,0,0,0,0,0
mailpile.crypto.gpgi.StreamReader,0,0,0,0,0,0,0,0,0,0,0
mailpile.mail_source.imap_utf7.StreamReader,0,0,0,0,0,0,0,0,0,0,0
mailpile.crypto.gpgi.StreamWriter,0,0,0,0,0,0,0,0,0,0,0
mailpile.mail_source.imap_utf7.StreamWriter,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.vcard_mork.MorkImporter.Table,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.tags.Tag,3,1,2,1,0,1,2,0,0,0,0
mailpile.plugins.tags.TagCommand,5,1,4,1,0,1,4,0,0,0,0
mailpile.tests.gui.test_tags.TagGuiTest,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.tags.TagLater,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.tags.TagTemporarily,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.autotag.Tagger,1,1,0,1,0,1,0,0,0,0,0
mailpile.tests.test_command.TestCommandResult,0,0,0,0,0,0,0,0,0,0,0
mailpile.tests.test_command.TestCommands,0,0,0,0,0,0,0,0,0,0,0
mailpile.tests.test_config.TestConfig,0,0,0,0,0,0,0,0,0,0,0
mailpile.tests.test_eventlog.TestEventlog,0,0,0,0,0,0,0,0,0,0,0
mailpile.tests.test_command.TestGPG,0,0,0,0,0,0,0,0,0,0,0
mailpile.tests.test_performance.checkSearch.TestSearch,1,0,1,0,0,0,0,0,0,0,1
mailpile.tests.test_search.checkSearch.TestSearch,1,0,1,0,0,0,0,0,0,0,1
mailpile.tests.test_command.TestTagging,0,0,0,0,0,0,0,0,0,0,0
mailpile.tests.test_ui.TestUI,0,0,0,0,0,0,0,0,0,0,0
mailpile.tests.test_vcard.TestVCard,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.setup_magic.TestableWebbable,5,1,4,1,0,1,4,0,0,0,0
mailpile.crypto.tor.Tor,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.autotag.Trainer,3,1,2,1,0,1,2,0,0,0,0
mailpile.commands.TrustingQQQ,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.compose.UnAttach,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.compose.UnThread,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.eventlog.Undo,1,1,0,1,0,1,0,0,0,0,0
mailpile.mailboxes.UnorderedPicklable.UnorderedPicklableMailbox,0,0,0,0,0,0,0,0,0,0,0
mailpile.mailboxes.pop3.UnsupportedProtocolError,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.compose.Update,2,1,1,1,0,1,1,0,0,0,0
mailpile.plugins.compose.UpdateAndSendit,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.crypto_policy.UpdateCryptoPolicyForUser,1,1,0,1,0,1,0,0,0,0,0
mailpile.tests.test_crypto_policy.UpdateCryptoPolicyForUserTest,1,1,0,1,0,1,0,0,0,0,0
mailpile.urlmap.UrlMap,1,1,0,1,0,0,0,0,0,1,0
