class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated,RCLOC,CLOC,NOA,NOM,fileName,lineno
ansible.playbook.task.Task,12,6,6,6,0,6,2,0,4,0,1,469.0,41.0,13.0,27.0,D:\ansible\playbook\task.py,46.0
ansible.plugins.callback.junit.TaskData,0,0,0,0,0,0,0,0,0,0,0,24.0,2.0,0.0,2.0,D:\ansible\plugins\callback\junit.py,327.0
ansible.executor.task_executor.TaskExecutor,0,0,0,0,0,0,0,0,0,0,0,1105.0,14.0,0.0,14.0,D:\ansible\executor\task_executor.py,75.0
ansible.playbook.task_include.TaskInclude,4,2,2,2,0,1,2,2,0,0,0,94.0,13.0,4.0,6.0,D:\ansible\playbook\task_include.py,32.0
ansible.executor.task_queue_manager.TaskQueueManager,6,3,3,3,0,0,0,0,0,3,3,357.0,20.0,6.0,14.0,D:\ansible\executor\task_queue_manager.py,113.0
ansible.executor.task_result.TaskResult,0,0,0,0,0,0,0,0,0,0,0,130.0,9.0,0.0,9.0,D:\ansible\executor\task_result.py,24.0
ansible.executor.task_executor.TaskTimeoutError,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\executor\task_executor.py,44.0
ansible.utils._junit_xml.TestCase,0,0,0,0,0,0,0,0,0,0,0,59.0,17.0,0.0,5.0,D:\ansible\utils\_junit_xml.py,71.0
ansible.utils._junit_xml.TestError,1,1,0,1,0,1,0,0,0,0,0,7.0,3.0,0.0,1.0,D:\ansible\utils\_junit_xml.py,61.0
ansible.utils._junit_xml.TestFailure,1,1,0,1,0,1,0,0,0,0,0,7.0,3.0,0.0,1.0,D:\ansible\utils\_junit_xml.py,51.0
ansible.plugins.test.core.TestModule,0,0,0,0,0,0,0,0,0,0,0,46.0,2.0,0.0,1.0,D:\ansible\plugins\test\core.py,240.0
ansible.plugins.test.files.TestModule,0,0,0,0,0,0,0,0,0,0,0,23.0,2.0,0.0,1.0,D:\ansible\plugins\test\files.py,23.0
ansible.plugins.test.mathstuff.TestModule,0,0,0,0,0,0,0,0,0,0,0,16.0,1.0,0.0,1.0,D:\ansible\plugins\test\mathstuff.py,46.0
ansible.plugins.test.uri.TestModule,0,0,0,0,0,0,0,0,0,0,0,10.0,2.0,0.0,1.0,D:\ansible\plugins\test\uri.py,35.0
ansible.utils._junit_xml.TestResult,2,0,2,0,0,0,2,0,0,0,0,29.0,9.0,0.0,4.0,D:\ansible\utils\_junit_xml.py,19.0
ansible.utils._junit_xml.TestSuite,0,0,0,0,0,0,0,0,0,0,0,80.0,19.0,0.0,9.0,D:\ansible\utils\_junit_xml.py,133.0
ansible.utils._junit_xml.TestSuites,0,0,0,0,0,0,0,0,0,0,0,53.0,11.0,0.0,8.0,D:\ansible\utils\_junit_xml.py,216.0
ansible.modules.unarchive.TgzArchive,4,0,4,0,0,0,4,0,0,0,0,173.0,7.0,0.0,6.0,D:\ansible\modules\unarchive.py,761.0
ansible.plugins.action.reboot.TimedOutException,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\plugins\action\reboot.py,21.0
ansible.plugins.action.wait_for_connection.TimedOutException,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\plugins\action\wait_for_connection.py,31.0
ansible.module_utils.facts.timeout.TimeoutError,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\module_utils\facts\timeout.py,28.0
ansible.modules.hostname.UbuntuHostname,2,1,1,1,0,1,0,0,0,0,1,4.0,4.0,3.0,0.0,D:\ansible\modules\hostname.py,756.0
ansible.modules.apt_repository.UbuntuSourcesList,1,1,0,1,0,1,0,0,0,0,0,153.0,12.0,2.0,9.0,D:\ansible\modules\apt_repository.py,463.0
ansible.modules.unarchive.UnarchiveError,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\modules\unarchive.py,296.0
ansible.modules.hostname.UnimplementedStrategy,2,2,0,2,0,1,0,0,0,1,0,31.0,9.0,0.0,8.0,D:\ansible\modules\hostname.py,141.0
ansible.module_utils.urls.UnixHTTPConnection,0,0,0,0,0,0,0,0,0,0,0,18.0,4.0,0.0,3.0,D:\ansible\module_utils\urls.py,272.0
ansible.module_utils.urls.UnixHTTPHandler,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,0.0,2.0,D:\ansible\module_utils\urls.py,292.0
ansible.cli.arguments.option_helpers.UnrecognizedArgument,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,0.0,2.0,D:\ansible\cli\arguments\option_helpers.py,50.0
ansible.module_utils.facts.collector.UnresolvedFactDep,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\module_utils\facts\collector.py,51.0
ansible.module_utils.errors.UnsupportedError,1,1,0,1,0,1,0,0,0,0,0,2.0,1.0,0.0,0.0,D:\ansible\module_utils\errors.py,121.0
ansible.modules.hostname.UosHostname,2,1,1,1,0,1,0,0,0,0,1,4.0,4.0,3.0,0.0,D:\ansible\modules\hostname.py,786.0
ansible.modules.user.User,8,0,8,0,0,0,8,0,0,0,0,808.0,36.0,7.0,28.0,D:\ansible\modules\user.py,520.0
ansible.module_utils.facts.system.user.UserFactCollector,1,1,0,1,0,1,0,0,0,0,0,28.0,7.0,2.0,1.0,D:\ansible\module_utils\facts\system\user.py,27.0
ansible.module_utils.common.arg_spec.ValidationResult,2,1,1,1,0,0,0,0,0,1,1,45.0,4.0,0.0,4.0,D:\ansible\module_utils\common\arg_spec.py,43.0
ansible.vars.manager.VariableManager,3,2,1,2,0,0,0,0,0,2,1,675.0,15.0,1.0,13.0,D:\ansible\vars\manager.py,69.0
ansible.plugins.vars.host_group_vars.VarsModule,0,0,0,0,0,0,0,0,0,0,0,84.0,5.0,2.0,2.0,D:\ansible\plugins\vars\host_group_vars.py,69.0
ansible.vars.manager.VarsWithSources,0,0,0,0,0,0,0,0,0,0,0,66.0,14.0,0.0,13.0,D:\ansible\vars\manager.py,746.0
ansible.cli.vault.VaultCLI,0,0,0,0,0,0,0,0,0,0,0,455.0,18.0,4.0,13.0,D:\ansible\cli\vault.py,27.0
ansible.module_utils.compat.version.Version,3,0,3,0,0,0,3,0,0,0,0,43.0,7.0,0.0,7.0,D:\ansible\module_utils\compat\version.py,38.0
ansible.module_utils.distro._distro.VersionDict,1,1,0,1,0,0,0,0,0,1,0,4.0,4.0,0.0,0.0,D:\ansible\module_utils\distro\_distro.py,65.0
ansible.module_utils.facts.virtual.base.Virtual,7,1,6,1,0,0,6,0,0,1,0,31.0,4.0,1.0,3.0,D:\ansible\module_utils\facts\virtual\base.py,26.0
ansible.module_utils.facts.virtual.base.VirtualCollector,9,1,8,1,0,1,7,0,0,0,1,21.0,9.0,3.0,1.0,D:\ansible\module_utils\facts\virtual\base.py,59.0
ansible.module_utils.facts.virtual.sysctl.VirtualSysctlDetectionMixin,3,0,3,0,0,0,3,0,0,0,0,91.0,4.0,0.0,3.0,D:\ansible\module_utils\facts\virtual\sysctl.py,21.0
ansible.modules.hostname.VirtuozzoLinuxHostname,2,1,1,1,0,1,0,0,0,0,1,4.0,4.0,3.0,0.0,D:\ansible\modules\hostname.py,714.0
ansible.modules.hostname.VoidLinuxHostname,2,1,1,1,0,1,0,0,0,0,1,4.0,4.0,3.0,0.0,D:\ansible\modules\hostname.py,852.0
ansible.executor.process.worker.WorkerProcess,1,0,1,0,0,0,0,0,0,0,1,210.0,8.0,0.0,7.0,D:\ansible\executor\process\worker.py,49.0
ansible.executor.process.worker.WorkerQueue,1,1,0,1,0,0,0,0,0,1,0,7.0,2.0,0.0,1.0,D:\ansible\executor\process\worker.py,40.0
ansible.module_utils.yumdnf.YumDnf,2,0,2,0,0,0,2,0,0,0,0,99.0,4.0,0.0,3.0,D:\ansible\module_utils\yumdnf.py,60.0
ansible.modules.yum_repository.YumRepo,0,0,0,0,0,0,0,0,0,0,0,155.0,58.0,6.0,5.0,D:\ansible\modules\yum_repository.py,429.0
ansible.modules.unarchive.ZipArchive,1,0,1,0,0,0,1,0,0,0,0,459.0,9.0,0.0,8.0,D:\ansible\modules\unarchive.py,300.0
ansible.modules.unarchive.ZipZArchive,1,1,0,1,0,1,0,0,0,0,0,22.0,3.0,0.0,2.0,D:\ansible\modules\unarchive.py,971.0
ansible.utils.context_objects._ABCSingleton,1,1,0,1,0,1,0,0,0,0,0,8.0,2.0,0.0,0.0,D:\ansible\utils\context_objects.py,50.0
ansible.utils.version._Alpha,0,0,0,0,0,0,0,0,0,0,0,41.0,8.0,0.0,8.0,D:\ansible\utils\version.py,38.0
ansible.utils.collection_loader._collection_config._AnsibleCollectionConfig,0,0,0,0,0,0,0,0,0,0,0,53.0,12.0,0.0,11.0,D:\ansible\utils\collection_loader\_collection_config.py,44.0
ansible.utils.collection_loader._collection_finder._AnsibleCollectionFinder,0,0,0,0,0,0,0,0,0,0,0,166.0,10.0,0.0,10.0,D:\ansible\utils\collection_loader\_collection_finder.py,239.0
ansible.utils.collection_loader._collection_finder._AnsibleCollectionLoader,1,1,0,1,0,1,0,0,0,0,0,66.0,6.0,2.0,3.0,D:\ansible\utils\collection_loader\_collection_finder.py,820.0
ansible.utils.collection_loader._collection_finder._AnsibleCollectionNSPkgLoader,1,1,0,1,0,1,0,0,0,0,0,10.0,3.0,0.0,2.0,D:\ansible\utils\collection_loader\_collection_finder.py,727.0
ansible.utils.collection_loader._collection_finder._AnsibleCollectionPkgLoader,1,1,0,1,0,1,0,0,0,0,0,214.0,20.0,1.0,19.0,D:\ansible\utils\collection_loader\_collection_finder.py,498.0
ansible.utils.collection_loader._collection_finder._AnsibleCollectionPkgLoaderBase,4,0,4,0,0,0,4,0,0,0,0,214.0,20.0,1.0,19.0,D:\ansible\utils\collection_loader\_collection_finder.py,498.0
ansible.utils.collection_loader._collection_finder._AnsibleCollectionRootPkgLoader,1,1,0,1,0,1,0,0,0,0,0,5.0,2.0,0.0,1.0,D:\ansible\utils\collection_loader\_collection_finder.py,714.0
ansible.utils.collection_loader._collection_finder._AnsibleInternalRedirectLoader,0,0,0,0,0,0,0,0,0,0,0,47.0,5.0,0.0,5.0,D:\ansible\utils\collection_loader\_collection_finder.py,890.0
ansible.utils.collection_loader._collection_finder._AnsibleNSTraversable,0,0,0,0,0,0,0,0,0,0,0,53.0,8.0,1.0,7.0,D:\ansible\utils\collection_loader\_collection_finder.py,105.0
ansible.utils.collection_loader._collection_finder._AnsiblePathHookFinder,0,0,0,0,0,0,0,0,0,0,0,86.0,8.0,1.0,7.0,D:\ansible\utils\collection_loader\_collection_finder.py,410.0
ansible.utils.collection_loader._collection_finder._AnsibleTraversableResources,0,0,0,0,0,0,0,0,0,0,0,77.0,8.0,0.0,7.0,D:\ansible\utils\collection_loader\_collection_finder.py,160.0
ansible.playbook.base._ClassProperty,1,1,0,1,0,0,0,0,0,1,0,6.0,2.0,0.0,2.0,D:\ansible\playbook\base.py,72.0
ansible.galaxy.dependency_resolution.dataclasses._ComputedReqKindsMixin,2,0,2,0,0,0,2,0,0,0,0,422.0,29.0,1.0,28.0,D:\ansible\galaxy\dependency_resolution\dataclasses.py,168.0
ansible.constants._DeprecatedSequenceConstant,0,0,0,0,0,0,0,0,0,0,0,13.0,4.0,0.0,3.0,D:\ansible\constants.py,44.0
ansible.utils.collection_loader._collection_config._EventSource,0,0,0,0,0,0,0,0,0,0,0,29.0,5.0,0.0,5.0,D:\ansible\utils\collection_loader\_collection_config.py,13.0
ansible.utils.version._Numeric,0,0,0,0,0,0,0,0,0,0,0,41.0,8.0,0.0,8.0,D:\ansible\utils\version.py,81.0
ansible.modules.find._Object,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,1.0,D:\ansible\modules\find.py,279.0
ansible.module_utils.compat.datetime._UTC,0,0,0,0,0,0,0,0,0,0,0,11.0,5.0,1.0,3.0,D:\ansible\module_utils\compat\datetime.py,16.0
ansible,82,2,80,2,0,0,0,0,0,0,0,13.0,4.0,0.0,3.0,D:\ansible\constants.py,44.0
ansible.cli,32,22,10,22,0,0,0,0,0,0,0,173.0,6.0,1.0,4.0,D:\ansible\cli\adhoc.py,26.0
ansible.cli.adhoc,14,14,0,14,0,0,0,0,0,0,0,173.0,6.0,1.0,4.0,D:\ansible\cli\adhoc.py,26.0
ansible.cli.arguments,11,0,11,0,0,0,0,0,0,0,0,4.0,2.0,0.0,1.0,D:\ansible\cli\arguments\option_helpers.py,27.0
ansible.cli.arguments.option_helpers,17,6,11,6,0,0,0,0,0,0,0,4.0,2.0,0.0,1.0,D:\ansible\cli\arguments\option_helpers.py,27.0
ansible.cli.config,17,17,0,17,0,0,0,0,0,0,0,565.0,20.0,1.0,18.0,D:\ansible\cli\config.py,84.0
ansible.cli.console,17,17,0,17,0,0,0,0,0,0,0,563.0,57.0,8.0,48.0,D:\ansible\cli\console.py,37.0
ansible.cli.doc,23,23,0,23,0,0,0,0,0,0,0,303.0,12.0,2.0,9.0,D:\ansible\cli\doc.py,86.0
ansible.cli.galaxy,29,28,1,28,0,0,0,0,0,0,0,21.0,4.0,0.0,1.0,D:\ansible\cli\galaxy.py,178.0
ansible.cli.inventory,14,14,0,14,0,0,0,0,0,0,0,382.0,20.0,2.0,17.0,D:\ansible\cli\inventory.py,28.0
ansible.cli.playbook,14,14,0,14,0,0,0,0,0,0,0,205.0,6.0,1.0,4.0,D:\ansible\cli\playbook.py,31.0
ansible.cli.pull,11,11,0,11,0,0,0,0,0,0,0,329.0,16.0,7.0,6.0,D:\ansible\cli\pull.py,35.0
ansible.cli.scripts,1,0,1,0,0,0,0,0,0,0,0,150.0,8.0,0.0,7.0,D:\ansible\cli\scripts\ansible_connection_cli_stub.py,59.0
ansible.cli.scripts.ansible_connection_cli_stub,13,13,0,13,0,0,0,0,0,0,0,150.0,8.0,0.0,7.0,D:\ansible\cli\scripts\ansible_connection_cli_stub.py,59.0
ansible.cli.vault,11,11,0,11,0,0,0,0,0,0,0,455.0,18.0,4.0,13.0,D:\ansible\cli\vault.py,27.0
ansible.config,0,0,0,0,0,0,0,0,0,0,0,343.0,18.0,2.0,15.0,D:\ansible\config\manager.py,277.0
ansible.config.manager,13,10,3,10,0,0,0,0,0,0,0,343.0,18.0,2.0,15.0,D:\ansible\config\manager.py,277.0
ansible.constants,95,7,88,7,0,0,0,0,0,0,0,13.0,4.0,0.0,3.0,D:\ansible\constants.py,44.0
ansible.errors,144,3,141,3,0,0,0,0,0,0,0,172.0,8.0,0.0,7.0,D:\ansible\errors\__init__.py,38.0
ansible.executor,2,0,2,0,0,0,0,0,0,0,0,12.0,4.0,0.0,3.0,D:\ansible\executor\interpreter_discovery.py,27.0
ansible.executor.interpreter_discovery,11,9,2,9,0,0,0,0,0,0,0,12.0,4.0,0.0,3.0,D:\ansible\executor\interpreter_discovery.py,27.0
ansible.executor.module_common,19,14,5,14,0,0,0,0,0,0,0,137.0,6.0,1.0,4.0,D:\ansible\executor\module_common.py,437.0
ansible.executor.play_iterator,10,7,3,7,0,0,0,0,0,0,0,7.0,7.0,6.0,0.0,D:\ansible\executor\play_iterator.py,38.0
ansible.executor.playbook_executor,16,15,1,15,0,0,0,0,0,0,0,293.0,4.0,0.0,4.0,D:\ansible\executor\playbook_executor.py,41.0
ansible.executor.powershell,2,0,2,0,0,0,0,0,0,0,0,227.0,6.0,0.0,5.0,D:\ansible\executor\powershell\module_manifest.py,24.0
ansible.executor.powershell.module_manifest,9,7,2,7,0,0,0,0,0,0,0,227.0,6.0,0.0,5.0,D:\ansible\executor\powershell\module_manifest.py,24.0
ansible.executor.process,0,0,0,0,0,0,0,0,0,0,0,7.0,2.0,0.0,1.0,D:\ansible\executor\process\worker.py,40.0
ansible.executor.process.worker,7,5,2,5,0,0,0,0,0,0,0,7.0,2.0,0.0,1.0,D:\ansible\executor\process\worker.py,40.0
ansible.executor.stats,2,1,1,1,0,0,0,0,0,0,0,74.0,6.0,0.0,6.0,D:\ansible\executor\stats.py,25.0
ansible.executor.task_executor,24,22,2,22,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\executor\task_executor.py,44.0
ansible.executor.task_queue_manager,24,19,5,19,0,0,0,0,0,0,0,5.0,1.0,0.0,1.0,D:\ansible\executor\task_queue_manager.py,54.0
ansible.executor.task_result,7,4,3,4,0,0,0,0,0,0,0,130.0,9.0,0.0,9.0,D:\ansible\executor\task_result.py,24.0
ansible.galaxy,7,5,2,5,0,0,0,0,0,0,0,38.0,2.0,0.0,1.0,D:\ansible\galaxy\api.py,203.0
ansible.galaxy.api,19,11,8,11,0,0,0,0,0,0,0,38.0,2.0,0.0,1.0,D:\ansible\galaxy\api.py,203.0
ansible.galaxy.collection,24,21,3,21,0,0,0,0,0,0,0,333.0,18.0,0.0,18.0,D:\ansible\galaxy\collection\concrete_artifact_manager.py,49.0
ansible.galaxy.collection.concrete_artifact_manager,19,13,6,13,0,0,0,0,0,0,0,333.0,18.0,0.0,18.0,D:\ansible\galaxy\collection\concrete_artifact_manager.py,49.0
ansible.galaxy.collection.galaxy_api_proxy,8,5,3,5,0,0,0,0,0,0,0,189.0,8.0,0.0,8.0,D:\ansible\galaxy\collection\galaxy_api_proxy.py,27.0
ansible.galaxy.collection.gpg,7,4,3,4,0,0,0,0,0,0,0,11.0,5.0,0.0,2.0,D:\ansible\galaxy\collection\gpg.py,132.0
ansible.galaxy.dependency_resolution,8,7,1,7,0,0,0,0,0,0,0,422.0,29.0,1.0,28.0,D:\ansible\galaxy\dependency_resolution\dataclasses.py,168.0
ansible.galaxy.dependency_resolution.dataclasses,14,8,6,8,0,0,0,0,0,0,0,422.0,29.0,1.0,28.0,D:\ansible\galaxy\dependency_resolution\dataclasses.py,168.0
ansible.galaxy.dependency_resolution.errors,1,0,1,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\galaxy\dependency_resolution\errors.py,14.0
ansible.galaxy.dependency_resolution.providers,10,8,2,8,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,D:\ansible\galaxy\dependency_resolution\providers.py,34.0
ansible.galaxy.dependency_resolution.reporters,1,0,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,D:\ansible\galaxy\dependency_resolution\reporters.py,11.0
ansible.galaxy.dependency_resolution.resolvers,1,0,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,D:\ansible\galaxy\dependency_resolution\resolvers.py,11.0
ansible.galaxy.role,13,12,1,12,0,0,0,0,0,0,0,411.0,20.0,5.0,14.0,D:\ansible\galaxy\role.py,75.0
ansible.galaxy.token,9,7,2,7,0,0,0,0,0,0,0,4.0,2.0,0.0,1.0,D:\ansible\galaxy\token.py,38.0
ansible.inventory,0,0,0,0,0,0,0,0,0,0,0,248.0,14.0,0.0,13.0,D:\ansible\inventory\data.py,35.0
ansible.inventory.data,10,9,1,9,0,0,0,0,0,0,0,248.0,14.0,0.0,13.0,D:\ansible\inventory\data.py,35.0
ansible.inventory.group,12,6,6,6,0,0,0,0,0,0,0,3.0,3.0,2.0,0.0,D:\ansible\inventory\group.py,56.0
ansible.inventory.host,5,3,2,3,0,0,0,0,0,0,0,139.0,19.0,1.0,18.0,D:\ansible\inventory\host.py,30.0
ansible.inventory.manager,15,13,2,13,0,0,0,0,0,0,0,613.0,30.0,0.0,29.0,D:\ansible\inventory\manager.py,139.0
ansible.module_utils,6,0,6,0,0,0,0,0,0,0,0,1700.0,65.0,2.0,62.0,D:\ansible\module_utils\basic.py,360.0
ansible.module_utils.basic,66,17,49,17,0,0,0,0,0,0,0,1700.0,65.0,2.0,62.0,D:\ansible\module_utils\basic.py,360.0
ansible.module_utils.common,0,0,0,0,0,0,0,0,0,0,0,45.0,4.0,0.0,4.0,D:\ansible\module_utils\common\arg_spec.py,43.0
ansible.module_utils.common.arg_spec,9,5,4,5,0,0,0,0,0,0,0,45.0,4.0,0.0,4.0,D:\ansible\module_utils\common\arg_spec.py,43.0
ansible.module_utils.common.collections,20,1,19,1,0,0,0,0,0,0,0,52.0,10.0,0.0,9.0,D:\ansible\module_utils\common\collections.py,13.0
ansible.module_utils.common.json,8,2,6,2,0,0,0,0,0,0,0,41.0,4.0,0.0,3.0,D:\ansible\module_utils\common\json.py,44.0
ansible.module_utils.compat,2,0,2,0,0,0,0,0,0,0,0,11.0,5.0,1.0,3.0,D:\ansible\module_utils\compat\datetime.py,16.0
ansible.module_utils.compat.datetime,5,1,4,1,0,0,0,0,0,0,0,11.0,5.0,1.0,3.0,D:\ansible\module_utils\compat\datetime.py,16.0
ansible.module_utils.compat.selinux,3,1,2,1,0,0,0,0,0,0,0,7.0,1.0,0.0,1.0,D:\ansible\module_utils\compat\selinux.py,27.0
ansible.module_utils.compat.version,15,0,15,0,0,0,0,0,0,0,0,43.0,7.0,0.0,7.0,D:\ansible\module_utils\compat\version.py,38.0
ansible.module_utils.connection,7,3,4,3,0,0,0,0,0,0,0,6.0,2.0,0.0,1.0,D:\ansible\module_utils\connection.py,95.0
ansible.module_utils.distro,3,0,3,0,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,D:\ansible\module_utils\distro\_distro.py,65.0
ansible.module_utils.distro._distro,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,D:\ansible\module_utils\distro\_distro.py,65.0
ansible.module_utils.errors,4,0,4,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,D:\ansible\module_utils\errors.py,8.0
ansible.module_utils.facts,8,1,7,1,0,0,0,0,0,0,0,61.0,4.0,0.0,3.0,D:\ansible\module_utils\facts\ansible_collector.py,41.0
ansible.module_utils.facts.ansible_collector,7,5,2,5,0,0,0,0,0,0,0,61.0,4.0,0.0,3.0,D:\ansible\module_utils\facts\ansible_collector.py,41.0
ansible.module_utils.facts.collector,32,3,29,3,0,0,0,0,0,0,0,9.0,2.0,0.0,0.0,D:\ansible\module_utils\facts\collector.py,40.0
ansible.module_utils.facts.hardware,0,0,0,0,0,0,0,0,0,0,0,237.0,9.0,1.0,7.0,D:\ansible\module_utils\facts\hardware\aix.py,24.0
ansible.module_utils.facts.hardware.aix,3,2,1,2,0,0,0,0,0,0,0,237.0,9.0,1.0,7.0,D:\ansible\module_utils\facts\hardware\aix.py,24.0
ansible.module_utils.facts.hardware.base,13,2,11,2,0,0,0,0,0,0,0,9.0,3.0,1.0,2.0,D:\ansible\module_utils\facts\hardware\base.py,36.0
ansible.module_utils.facts.hardware.darwin,4,3,1,3,0,0,0,0,0,0,0,127.0,8.0,1.0,6.0,D:\ansible\module_utils\facts\hardware\darwin.py,27.0
ansible.module_utils.facts.hardware.dragonfly,3,2,1,2,0,0,0,0,0,0,0,4.0,3.0,2.0,0.0,D:\ansible\module_utils\facts\hardware\dragonfly.py,22.0
ansible.module_utils.facts.hardware.freebsd,5,3,2,3,0,0,0,0,0,0,0,206.0,10.0,2.0,7.0,D:\ansible\module_utils\facts\hardware\freebsd.py,30.0
ansible.module_utils.facts.hardware.hpux,2,1,1,1,0,0,0,0,0,0,0,134.0,6.0,1.0,4.0,D:\ansible\module_utils\facts\hardware\hpux.py,24.0
ansible.module_utils.facts.hardware.hurd,4,3,1,3,0,0,0,0,0,0,0,25.0,3.0,1.0,1.0,D:\ansible\module_utils\facts\hardware\hurd.py,23.0
ansible.module_utils.facts.hardware.linux,11,9,2,9,0,0,0,0,0,0,0,847.0,31.0,6.0,24.0,D:\ansible\module_utils\facts\hardware\linux.py,56.0
ansible.module_utils.facts.hardware.netbsd,6,5,1,5,0,0,0,0,0,0,0,148.0,9.0,2.0,6.0,D:\ansible\module_utils\facts\hardware\netbsd.py,31.0
ansible.module_utils.facts.hardware.openbsd,7,6,1,6,0,0,0,0,0,0,0,149.0,9.0,1.0,7.0,D:\ansible\module_utils\facts\hardware\openbsd.py,30.0
ansible.module_utils.facts.hardware.sunos,8,7,1,7,0,0,0,0,0,0,0,248.0,9.0,1.0,7.0,D:\ansible\module_utils\facts\hardware\sunos.py,29.0
ansible.module_utils.facts.namespace,4,0,4,0,0,0,0,0,0,0,0,10.0,3.0,0.0,3.0,D:\ansible\module_utils\facts\namespace.py,31.0
ansible.module_utils.facts.network,0,0,0,0,0,0,0,0,0,0,0,116.0,5.0,1.0,3.0,D:\ansible\module_utils\facts\network\aix.py,24.0
ansible.module_utils.facts.network.aix,3,2,1,2,0,0,0,0,0,0,0,116.0,5.0,1.0,3.0,D:\ansible\module_utils\facts\network\aix.py,24.0
ansible.module_utils.facts.network.base,16,2,14,2,0,0,0,0,0,0,0,19.0,3.0,1.0,2.0,D:\ansible\module_utils\facts\network\base.py,23.0
ansible.module_utils.facts.network.darwin,3,2,1,2,0,0,0,0,0,0,0,22.0,3.0,1.0,1.0,D:\ansible\module_utils\facts\network\darwin.py,22.0
ansible.module_utils.facts.network.dragonfly,3,2,1,2,0,0,0,0,0,0,0,6.0,2.0,1.0,0.0,D:\ansible\module_utils\facts\network\dragonfly.py,22.0
ansible.module_utils.facts.network.fc_wwn,4,3,1,3,0,0,0,0,0,0,0,78.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\network\fc_wwn.py,29.0
ansible.module_utils.facts.network.freebsd,3,2,1,2,0,0,0,0,0,0,0,6.0,2.0,1.0,0.0,D:\ansible\module_utils\facts\network\freebsd.py,22.0
ansible.module_utils.facts.network.generic_bsd,8,1,7,1,0,0,0,0,0,0,0,296.0,19.0,1.0,17.0,D:\ansible\module_utils\facts\network\generic_bsd.py,25.0
ansible.module_utils.facts.network.hpux,2,1,1,1,0,0,0,0,0,0,0,56.0,5.0,1.0,3.0,D:\ansible\module_utils\facts\network\hpux.py,21.0
ansible.module_utils.facts.network.hurd,2,1,1,1,0,0,0,0,0,0,0,59.0,5.0,2.0,2.0,D:\ansible\module_utils\facts\network\hurd.py,23.0
ansible.module_utils.facts.network.iscsi,5,4,1,4,0,0,0,0,0,0,0,85.0,5.0,2.0,2.0,D:\ansible\module_utils\facts\network\iscsi.py,29.0
ansible.module_utils.facts.network.linux,3,2,1,2,0,0,0,0,0,0,0,330.0,13.0,2.0,5.0,D:\ansible\module_utils\facts\network\linux.py,29.0
ansible.module_utils.facts.network.netbsd,3,2,1,2,0,0,0,0,0,0,0,21.0,3.0,1.0,1.0,D:\ansible\module_utils\facts\network\netbsd.py,22.0
ansible.module_utils.facts.network.nvme,4,3,1,3,0,0,0,0,0,0,0,28.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\network\nvme.py,28.0
ansible.module_utils.facts.network.openbsd,3,2,1,2,0,0,0,0,0,0,0,15.0,4.0,1.0,2.0,D:\ansible\module_utils\facts\network\openbsd.py,22.0
ansible.module_utils.facts.network.sunos,3,2,1,2,0,0,0,0,0,0,0,87.0,5.0,1.0,3.0,D:\ansible\module_utils\facts\network\sunos.py,24.0
ansible.module_utils.facts.other,0,0,0,0,0,0,0,0,0,0,0,66.0,8.0,2.0,5.0,D:\ansible\module_utils\facts\other\facter.py,14.0
ansible.module_utils.facts.other.facter,4,3,1,3,0,0,0,0,0,0,0,66.0,8.0,2.0,5.0,D:\ansible\module_utils\facts\other\facter.py,14.0
ansible.module_utils.facts.other.ohai,4,3,1,3,0,0,0,0,0,0,0,47.0,8.0,2.0,5.0,D:\ansible\module_utils\facts\other\ohai.py,27.0
ansible.module_utils.facts.packages,4,3,1,3,0,0,0,0,0,0,0,32.0,5.0,0.0,4.0,D:\ansible\module_utils\facts\packages.py,18.0
ansible.module_utils.facts.system,0,0,0,0,0,0,0,0,0,0,0,14.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\system\apparmor.py,27.0
