full_name,label,degree,neighbors_count,in_degree,out_degree,self_loops,max_call_circles
IPython.core.display.Image._repr_png_,797,1,1,0,1,0,0
IPython.core.display.Image._retina_shape,744,4,2,2,2,0,0
IPython.core.display.Image.reload,758,1,1,0,1,0,0
IPython.core.display.Javascript.__init__,547,2,0,2,0,0,0
IPython.core.display.SVG.data,483,1,1,0,1,0,0
IPython.core.display.Video._repr_html_,857,2,2,0,2,0,0
IPython.core.display._display_mimetype,50,11,1,10,1,0,0
IPython.core.display._jpegxy,614,1,0,1,0,0,0
IPython.core.display._merge,38,3,1,2,1,1,1
IPython.core.display._pngxy,607,2,0,2,0,0,0
IPython.core.display._safe_exists,31,2,0,2,0,0,0
IPython.core.display.clear_output,893,5,2,3,2,0,0
IPython.core.display.display,119,18,3,15,3,0,0
IPython.core.display.display_html,186,1,1,0,1,0,0
IPython.core.display.display_javascript,308,1,1,0,1,0,0
IPython.core.display.display_jpeg,255,1,1,0,1,0,0
IPython.core.display.display_json,289,1,1,0,1,0,0
IPython.core.display.display_latex,272,1,1,0,1,0,0
IPython.core.display.display_markdown,203,1,1,0,1,0,0
IPython.core.display.display_pdf,325,1,1,0,1,0,0
IPython.core.display.display_png,238,1,1,0,1,0,0
IPython.core.display.display_pretty,169,2,1,1,1,0,0
IPython.core.display.display_svg,221,1,1,0,1,0,0
IPython.core.display.publish_display_data,77,5,1,4,1,0,0
IPython.core.display.set_matplotlib_close,943,1,1,0,1,0,0
IPython.core.display.set_matplotlib_formats,912,2,2,0,2,0,0
